Instrument,DateStamp,TimeStamp
W20,2016-07-06,10:32:24
W20,2016-07-06,10:32:24
W20,2016-07-06,10:32:26
W20,2016-07-06,10:32:26
W20,2016-07-06,10:33:20
W20,2016-07-06,10:33:20
W20,2016-07-06,10:33:22
W20,2016-07-06,10:33:22
W20,2016-07-06,10:33:22
W20,2016-07-06,10:33:22
W20,2016-07-06,10:33:23
W20,2016-07-06,10:33:23
W20,2016-07-06,10:33:26
W20,2016-07-06,10:33:26
W20,2016-07-06,10:33:29
W20,2016-07-06,10:33:29
W20,2016-07-06,10:33:43
W20,2016-07-06,10:33:43
W20,2016-07-06,10:35:03
W20,2016-07-06,10:35:03
W20,2016-07-06,10:35:22
W20,2016-07-06,10:35:22
W20,2016-07-06,10:35:24
W20,2016-07-06,10:35:24
W20,2016-07-06,10:35:27
W20,2016-07-06,10:35:27
W20,2016-07-06,10:35:45
W20,2016-07-06,10:35:45
W20,2016-07-06,10:35:50
W20,2016-07-06,10:35:50
W20,2016-07-06,10:35:54
W20,2016-07-06,10:35:54
W20,2016-07-06,10:36:27
W20,2016-07-06,10:36:27
W20,2016-07-06,10:36:36
W20,2016-07-06,10:36:36
W20,2016-07-06,10:36:38
W20,2016-07-06,10:36:38
W20,2016-07-06,10:37:18
W20,2016-07-06,10:37:18
W20,2016-07-06,10:37:19
W20,2016-07-06,10:37:19
W20,2016-07-06,10:37:20
W20,2016-07-06,10:37:20
W20,2016-07-06,10:37:23
W20,2016-07-06,10:37:23
W20,2016-07-06,10:39:44
W20,2016-07-06,10:39:44
W20,2016-07-06,10:39:45
W20,2016-07-06,10:39:45
W20,2016-07-06,10:41:05
W20,2016-07-06,10:41:05
W20,2016-07-06,10:41:13
W20,2016-07-06,10:41:13
W20,2016-07-06,10:41:20
W20,2016-07-06,10:41:20
W20,2016-07-06,10:41:22
W20,2016-07-06,10:41:22
W20,2016-07-06,10:41:22
W20,2016-07-06,10:41:22
W20,2016-07-06,10:41:24
W20,2016-07-06,10:41:24
W20,2016-07-06,10:41:42
W20,2016-07-06,10:41:42
W20,2016-07-06,10:41:57
W20,2016-07-06,10:41:57
W20,2016-07-06,10:42:01
W20,2016-07-06,10:42:01
W20,2016-07-06,10:42:26
W20,2016-07-06,10:42:26
W20,2016-07-06,10:42:30
W20,2016-07-06,10:42:30
W20,2016-07-06,10:42:37
W20,2016-07-06,10:42:37
W20,2016-07-06,10:42:39
W20,2016-07-06,10:42:39
W20,2016-07-06,10:42:40
W20,2016-07-06,10:42:40
W20,2016-07-06,10:42:43
W20,2016-07-06,10:42:43
W20,2016-07-06,10:42:43
W20,2016-07-06,10:42:43
W20,2016-07-06,10:43:37
W20,2016-07-06,10:43:37
W20,2016-07-06,10:43:38
W20,2016-07-06,10:43:38
W20,2016-07-06,10:43:40
W20,2016-07-06,10:43:40
W20,2016-07-06,10:43:45
W20,2016-07-06,10:43:45
W20,2016-07-06,10:43:59
W20,2016-07-06,10:43:59
W20,2016-07-06,10:44:13
W20,2016-07-06,10:44:13
W20,2016-07-06,10:44:15
W20,2016-07-06,10:44:15
W20,2016-07-06,10:44:17
W20,2016-07-06,10:44:17
W20,2016-07-06,10:44:26
W20,2016-07-06,10:44:26
W20,2016-07-06,10:46:15
W20,2016-07-06,10:46:15
W20,2016-07-06,10:46:42
W20,2016-07-06,10:46:42
W20,2016-07-06,10:46:43
W20,2016-07-06,10:46:43
W20,2016-07-06,10:46:43
W20,2016-07-06,10:46:43
W20,2016-07-06,10:46:45
W20,2016-07-06,10:46:45
W20,2016-07-06,10:46:49
W20,2016-07-06,10:46:49
W20,2016-07-06,10:46:51
W20,2016-07-06,10:46:51
W20,2016-07-06,10:46:52
W20,2016-07-06,10:46:52
W20,2016-07-06,10:46:56
W20,2016-07-06,10:46:56
W20,2016-07-06,10:46:57
W20,2016-07-06,10:46:57
W20,2016-07-06,10:47:11
W20,2016-07-06,10:47:11
W20,2016-07-06,10:47:14
W20,2016-07-06,10:47:14
W20,2016-07-06,10:47:15
W20,2016-07-06,10:47:15
W20,2016-07-06,10:47:16
W20,2016-07-06,10:47:16
W20,2016-07-06,10:47:17
W20,2016-07-06,10:47:17
W20,2016-07-06,10:47:35
W20,2016-07-06,10:47:35
W20,2016-07-06,10:47:39
W20,2016-07-06,10:47:39
W20,2016-07-06,10:47:41
W20,2016-07-06,10:47:41
W20,2016-07-06,10:47:46
W20,2016-07-06,10:47:46
W20,2016-07-06,10:47:49
W20,2016-07-06,10:47:49
W20,2016-07-06,10:47:51
W20,2016-07-06,10:47:51
W20,2016-07-06,10:47:55
W20,2016-07-06,10:47:55
W20,2016-07-06,10:47:57
W20,2016-07-06,10:47:57
W20,2016-07-06,10:48:14
W20,2016-07-06,10:48:14
W20,2016-07-06,10:48:16
W20,2016-07-06,10:48:16
W20,2016-07-06,10:48:52
W20,2016-07-06,10:48:52
W20,2016-07-06,10:48:58
W20,2016-07-06,10:48:58
W20,2016-07-06,10:49:23
W20,2016-07-06,10:49:23
W20,2016-07-06,10:49:25
W20,2016-07-06,10:49:25
W20,2016-07-06,10:49:29
W20,2016-07-06,10:49:29
W20,2016-07-06,10:49:42
W20,2016-07-06,10:49:42
W20,2016-07-06,10:49:44
W20,2016-07-06,10:49:44
W20,2016-07-06,10:49:45
W20,2016-07-06,10:49:45
W20,2016-07-06,10:49:59
W20,2016-07-06,10:49:59
W20,2016-07-06,10:50:00
W20,2016-07-06,10:50:00
W20,2016-07-06,10:50:19
W20,2016-07-06,10:50:19
W20,2016-07-06,10:50:20
W20,2016-07-06,10:50:20
W20,2016-07-06,10:50:39
W20,2016-07-06,10:50:39
W20,2016-07-06,10:50:41
W20,2016-07-06,10:50:41
W20,2016-07-06,10:50:45
W20,2016-07-06,10:50:45
W20,2016-07-06,10:50:58
W20,2016-07-06,10:50:58
W20,2016-07-06,10:51:00
W20,2016-07-06,10:51:00
W20,2016-07-06,10:51:00
W20,2016-07-06,10:51:00
W20,2016-07-06,10:51:01
W20,2016-07-06,10:51:01
W20,2016-07-06,10:51:19
W20,2016-07-06,10:51:19
W20,2016-07-06,10:51:29
W20,2016-07-06,10:51:29
W20,2016-07-06,10:51:32
W20,2016-07-06,10:51:32
W20,2016-07-06,10:51:36
W20,2016-07-06,10:51:36
W20,2016-07-06,10:51:38
W20,2016-07-06,10:51:38
W20,2016-07-06,10:51:39
W20,2016-07-06,10:51:39
W20,2016-07-06,10:51:49
W20,2016-07-06,10:51:49
W20,2016-07-06,10:52:12
W20,2016-07-06,10:52:12
W20,2016-07-06,10:52:15
W20,2016-07-06,10:52:15
W20,2016-07-06,10:52:50
W20,2016-07-06,10:52:50
W20,2016-07-06,10:52:53
W20,2016-07-06,10:52:53
W20,2016-07-06,10:53:07
W20,2016-07-06,10:53:07
W20,2016-07-06,10:53:10
W20,2016-07-06,10:53:10
W20,2016-07-06,10:53:12
W20,2016-07-06,10:53:12
W20,2016-07-06,10:53:17
W20,2016-07-06,10:53:17
W20,2016-07-06,10:53:21
W20,2016-07-06,10:53:21
W20,2016-07-06,10:53:23
W20,2016-07-06,10:53:23
W20,2016-07-06,10:53:33
W20,2016-07-06,10:53:33
W20,2016-07-06,10:53:47
W20,2016-07-06,10:53:47
W20,2016-07-06,10:53:57
W20,2016-07-06,10:53:57
W20,2016-07-06,10:53:59
W20,2016-07-06,10:53:59
W20,2016-07-06,10:54:07
W20,2016-07-06,10:54:07
W20,2016-07-06,10:54:09
W20,2016-07-06,10:54:09
W20,2016-07-06,10:54:10
W20,2016-07-06,10:54:10
W20,2016-07-06,10:54:11
W20,2016-07-06,10:54:11
W20,2016-07-06,10:54:12
W20,2016-07-06,10:54:12
W20,2016-07-06,10:54:12
W20,2016-07-06,10:54:12
W20,2016-07-06,10:54:28
W20,2016-07-06,10:54:28
W20,2016-07-06,10:54:31
W20,2016-07-06,10:54:31
W20,2016-07-06,10:54:32
W20,2016-07-06,10:54:32
W20,2016-07-06,10:54:33
W20,2016-07-06,10:54:33
W20,2016-07-06,10:54:34
W20,2016-07-06,10:54:34
W20,2016-07-06,10:54:35
W20,2016-07-06,10:54:35
W20,2016-07-06,10:54:40
W20,2016-07-06,10:54:40
W20,2016-07-06,10:55:04
W20,2016-07-06,10:55:04
W20,2016-07-06,10:56:09
W20,2016-07-06,10:56:09
W20,2016-07-06,10:56:10
W20,2016-07-06,10:56:10
W20,2016-07-06,10:56:34
W20,2016-07-06,10:56:34
W20,2016-07-06,10:56:37
W20,2016-07-06,10:56:37
W20,2016-07-06,10:56:46
W20,2016-07-06,10:56:46
W20,2016-07-06,10:57:00
W20,2016-07-06,10:57:00
W20,2016-07-06,10:58:30
W20,2016-07-06,10:58:30
W20,2016-07-06,10:58:41
W20,2016-07-06,10:58:41
W20,2016-07-06,10:58:53
W20,2016-07-06,10:58:53
W20,2016-07-06,10:59:12
W20,2016-07-06,10:59:12
W20,2016-07-06,10:59:13
W20,2016-07-06,10:59:13
W20,2016-07-06,10:59:15
W20,2016-07-06,10:59:15
W20,2016-07-06,10:59:19
W20,2016-07-06,10:59:19
W20,2016-07-06,10:59:22
W20,2016-07-06,10:59:22
W20,2016-07-06,10:59:49
W20,2016-07-06,10:59:49
W20,2016-07-06,11:00:05
W20,2016-07-06,11:00:05
W20,2016-07-06,11:00:09
W20,2016-07-06,11:00:09
W20,2016-07-06,11:01:07
W20,2016-07-06,11:01:07
W20,2016-07-06,11:02:15
W20,2016-07-06,11:02:15
W20,2016-07-06,11:02:16
W20,2016-07-06,11:02:16
W20,2016-07-06,11:02:27
W20,2016-07-06,11:02:27
W20,2016-07-06,11:02:29
W20,2016-07-06,11:02:29
W20,2016-07-06,11:02:51
W20,2016-07-06,11:02:51
W20,2016-07-06,11:06:26
W20,2016-07-06,11:06:26
W20,2016-07-06,11:06:59
W20,2016-07-06,11:06:59
W20,2016-07-06,11:07:08
W20,2016-07-06,11:07:08
W20,2016-07-06,11:07:09
W20,2016-07-06,11:07:09
W20,2016-07-06,11:07:10
W20,2016-07-06,11:07:10
W20,2016-07-06,11:07:24
W20,2016-07-06,11:07:24
W20,2016-07-06,11:07:41
W20,2016-07-06,11:07:41
W20,2016-07-06,11:08:27
W20,2016-07-06,11:08:27
W20,2016-07-06,11:08:29
W20,2016-07-06,11:08:29
W20,2016-07-06,11:08:31
W20,2016-07-06,11:08:31
W20,2016-07-06,11:08:33
W20,2016-07-06,11:08:33
W20,2016-07-06,11:08:37
W20,2016-07-06,11:08:37
W20,2016-07-06,11:08:37
W20,2016-07-06,11:08:37
W20,2016-07-06,11:08:38
W20,2016-07-06,11:08:38
W20,2016-07-06,11:08:39
W20,2016-07-06,11:08:39
W20,2016-07-06,11:08:39
W20,2016-07-06,11:08:39
W20,2016-07-06,11:08:40
W20,2016-07-06,11:08:40
W20,2016-07-06,11:08:42
W20,2016-07-06,11:08:42
W20,2016-07-06,11:08:51
W20,2016-07-06,11:08:51
W20,2016-07-06,11:08:51
W20,2016-07-06,11:08:51
W20,2016-07-06,11:09:33
W20,2016-07-06,11:09:33
W20,2016-07-06,11:09:53
W20,2016-07-06,11:09:53
W20,2016-07-06,11:09:54
W20,2016-07-06,11:09:54
W20,2016-07-06,11:10:06
W20,2016-07-06,11:10:06
W20,2016-07-06,11:10:07
W20,2016-07-06,11:10:07
W20,2016-07-06,11:10:08
W20,2016-07-06,11:10:08
W20,2016-07-06,11:10:44
W20,2016-07-06,11:10:44
W20,2016-07-06,11:10:58
W20,2016-07-06,11:10:58
W20,2016-07-06,11:11:00
W20,2016-07-06,11:11:00
W20,2016-07-06,11:11:36
W20,2016-07-06,11:11:36
W20,2016-07-06,11:12:04
W20,2016-07-06,11:12:04
W20,2016-07-06,11:12:05
W20,2016-07-06,11:12:05
W20,2016-07-06,11:12:45
W20,2016-07-06,11:12:45
W20,2016-07-06,11:13:04
W20,2016-07-06,11:13:04
W20,2016-07-06,11:13:05
W20,2016-07-06,11:13:05
W20,2016-07-06,11:13:06
W20,2016-07-06,11:13:06
W20,2016-07-06,11:13:07
W20,2016-07-06,11:13:07
W20,2016-07-06,11:14:37
W20,2016-07-06,11:14:37
W20,2016-07-06,11:15:21
W20,2016-07-06,11:15:21
W20,2016-07-06,11:15:22
W20,2016-07-06,11:15:22
W20,2016-07-06,11:15:50
W20,2016-07-06,11:15:50
W20,2016-07-06,11:15:51
W20,2016-07-06,11:15:51
W20,2016-07-06,11:15:53
W20,2016-07-06,11:15:53
W20,2016-07-06,11:16:02
W20,2016-07-06,11:16:02
W20,2016-07-06,11:16:08
W20,2016-07-06,11:16:08
W20,2016-07-06,11:16:08
W20,2016-07-06,11:16:08
W20,2016-07-06,11:16:10
W20,2016-07-06,11:16:10
W20,2016-07-06,11:16:18
W20,2016-07-06,11:16:18
W20,2016-07-06,11:16:20
W20,2016-07-06,11:16:20
W20,2016-07-06,11:17:22
W20,2016-07-06,11:17:22
W20,2016-07-06,11:17:24
W20,2016-07-06,11:17:24
W20,2016-07-06,11:17:28
W20,2016-07-06,11:17:28
W20,2016-07-06,11:17:29
W20,2016-07-06,11:17:29
W20,2016-07-06,11:17:45
W20,2016-07-06,11:17:45
W20,2016-07-06,11:17:46
W20,2016-07-06,11:17:46
W20,2016-07-06,11:19:43
W20,2016-07-06,11:19:43
W20,2016-07-06,11:19:44
W20,2016-07-06,11:19:44
W20,2016-07-06,11:19:54
W20,2016-07-06,11:19:54
W20,2016-07-06,11:20:07
W20,2016-07-06,11:20:07
W20,2016-07-06,11:22:28
W20,2016-07-06,11:22:28
W20,2016-07-06,11:22:29
W20,2016-07-06,11:22:29
W20,2016-07-06,11:26:06
W20,2016-07-06,11:26:06
W20,2016-07-06,11:26:59
W20,2016-07-06,11:26:59
W20,2016-07-06,11:27:10
W20,2016-07-06,11:27:10
W20,2016-07-06,11:27:13
W20,2016-07-06,11:27:13
W20,2016-07-06,11:27:15
W20,2016-07-06,11:27:15
W20,2016-07-06,11:27:17
W20,2016-07-06,11:27:17
W20,2016-07-06,11:27:51
W20,2016-07-06,11:27:51
W20,2016-07-06,11:27:55
W20,2016-07-06,11:27:55
W20,2016-07-06,11:27:56
W20,2016-07-06,11:27:56
W20,2016-07-06,11:27:58
W20,2016-07-06,11:27:58
W20,2016-07-06,11:27:59
W20,2016-07-06,11:27:59
W20,2016-07-06,11:28:11
W20,2016-07-06,11:28:11
W20,2016-07-06,11:28:21
W20,2016-07-06,11:28:21
W20,2016-07-06,11:28:23
W20,2016-07-06,11:28:23
W20,2016-07-06,11:29:32
W20,2016-07-06,11:29:32
W20,2016-07-06,11:31:37
W20,2016-07-06,11:31:37
W20,2016-07-06,11:32:02
W20,2016-07-06,11:32:02
W20,2016-07-06,11:33:07
W20,2016-07-06,11:33:07
W20,2016-07-06,11:34:15
W20,2016-07-06,11:34:15
W20,2016-07-06,11:34:15
W20,2016-07-06,11:34:15
W20,2016-07-06,11:34:16
W20,2016-07-06,11:34:16
W20,2016-07-06,11:35:24
W20,2016-07-06,11:35:24
W20,2016-07-06,11:35:37
W20,2016-07-06,11:35:37
W20,2016-07-06,11:35:38
W20,2016-07-06,11:35:38
W20,2016-07-06,11:36:08
W20,2016-07-06,11:36:08
W20,2016-07-06,11:36:17
W20,2016-07-06,11:36:17
W20,2016-07-06,11:36:26
W20,2016-07-06,11:36:26
W20,2016-07-06,11:36:36
W20,2016-07-06,11:36:36
W20,2016-07-06,11:36:37
W20,2016-07-06,11:36:37
W20,2016-07-06,11:36:38
W20,2016-07-06,11:36:38
W20,2016-07-06,11:36:47
W20,2016-07-06,11:36:47
W20,2016-07-06,11:36:53
W20,2016-07-06,11:36:53
W20,2016-07-06,11:36:59
W20,2016-07-06,11:36:59
W20,2016-07-06,11:37:48
W20,2016-07-06,11:37:48
W20,2016-07-06,11:38:46
W20,2016-07-06,11:38:46
W20,2016-07-06,11:38:49
W20,2016-07-06,11:38:49
W20,2016-07-06,11:38:57
W20,2016-07-06,11:38:57
W20,2016-07-06,11:39:00
W20,2016-07-06,11:39:00
W20,2016-07-06,11:39:14
W20,2016-07-06,11:39:14
W20,2016-07-06,11:39:16
W20,2016-07-06,11:39:16
W20,2016-07-06,11:42:48
W20,2016-07-06,11:42:48
W20,2016-07-06,11:42:58
W20,2016-07-06,11:42:58
W20,2016-07-06,11:42:59
W20,2016-07-06,11:42:59
W20,2016-07-06,11:43:42
W20,2016-07-06,11:43:42
W20,2016-07-06,11:43:43
W20,2016-07-06,11:43:43
W20,2016-07-06,11:43:47
W20,2016-07-06,11:43:47
W20,2016-07-06,11:43:58
W20,2016-07-06,11:43:58
W20,2016-07-06,11:43:59
W20,2016-07-06,11:43:59
W20,2016-07-06,11:43:59
W20,2016-07-06,11:43:59
W20,2016-07-06,11:44:02
W20,2016-07-06,11:44:02
W20,2016-07-06,11:45:43
W20,2016-07-06,11:45:43
W20,2016-07-06,11:45:48
W20,2016-07-06,11:45:48
W20,2016-07-06,11:45:48
W20,2016-07-06,11:45:48
W20,2016-07-06,11:46:43
W20,2016-07-06,11:46:43
W20,2016-07-06,11:47:11
W20,2016-07-06,11:47:11
W20,2016-07-06,11:47:48
W20,2016-07-06,11:47:48
W20,2016-07-06,11:47:52
W20,2016-07-06,11:47:52
W20,2016-07-06,11:48:44
W20,2016-07-06,11:48:44
W20,2016-07-06,11:48:45
W20,2016-07-06,11:48:45
W20,2016-07-06,11:50:06
W20,2016-07-06,11:50:06
W20,2016-07-06,11:53:35
W20,2016-07-06,11:53:35
W20,2016-07-06,11:53:38
W20,2016-07-06,11:53:38
W20,2016-07-06,11:53:40
W20,2016-07-06,11:53:40
W20,2016-07-06,11:53:42
W20,2016-07-06,11:53:42
W20,2016-07-06,11:53:43
W20,2016-07-06,11:53:43
W20,2016-07-06,11:53:46
W20,2016-07-06,11:53:46
W20,2016-07-06,11:53:55
W20,2016-07-06,11:53:55
W20,2016-07-06,11:53:57
W20,2016-07-06,11:53:57
W20,2016-07-06,11:54:15
W20,2016-07-06,11:54:15
W20,2016-07-06,11:54:18
W20,2016-07-06,11:54:18
W20,2016-07-06,11:54:21
W20,2016-07-06,11:54:21
W20,2016-07-06,11:54:23
W20,2016-07-06,11:54:23
W20,2016-07-06,11:54:36
W20,2016-07-06,11:54:36
W20,2016-07-06,11:54:39
W20,2016-07-06,11:54:39
W20,2016-07-06,11:56:05
W20,2016-07-06,11:56:05
W20,2016-07-06,11:56:10
W20,2016-07-06,11:56:10
W20,2016-07-06,11:56:23
W20,2016-07-06,11:56:23
W20,2016-07-06,11:56:38
W20,2016-07-06,11:56:38
W20,2016-07-06,11:56:39
W20,2016-07-06,11:56:39
W20,2016-07-06,11:56:40
W20,2016-07-06,11:56:40
W20,2016-07-06,11:56:41
W20,2016-07-06,11:56:41
W20,2016-07-06,11:56:58
W20,2016-07-06,11:56:58
W20,2016-07-06,11:57:34
W20,2016-07-06,11:57:34
W20,2016-07-06,11:57:36
W20,2016-07-06,11:57:36
W20,2016-07-06,11:58:24
W20,2016-07-06,11:58:24
W20,2016-07-06,11:58:26
W20,2016-07-06,11:58:26
W20,2016-07-06,11:58:55
W20,2016-07-06,11:58:55
W20,2016-07-06,11:59:03
W20,2016-07-06,11:59:03
W20,2016-07-06,12:00:08
W20,2016-07-06,12:00:08
W20,2016-07-06,12:00:42
W20,2016-07-06,12:00:42
W20,2016-07-06,12:00:58
W20,2016-07-06,12:00:58
W20,2016-07-06,12:01:51
W20,2016-07-06,12:01:51
W20,2016-07-06,12:01:52
W20,2016-07-06,12:01:52
W20,2016-07-06,12:01:55
W20,2016-07-06,12:01:55
W20,2016-07-06,12:01:55
W20,2016-07-06,12:01:55
W20,2016-07-06,12:02:03
W20,2016-07-06,12:02:03
W20,2016-07-06,12:02:30
W20,2016-07-06,12:02:30
W20,2016-07-06,12:03:05
W20,2016-07-06,12:03:05
W20,2016-07-06,12:03:40
W20,2016-07-06,12:03:40
W20,2016-07-06,12:03:45
W20,2016-07-06,12:03:45
W20,2016-07-06,12:04:18
W20,2016-07-06,12:04:18
W20,2016-07-06,12:04:26
W20,2016-07-06,12:04:26
W20,2016-07-06,12:04:51
W20,2016-07-06,12:04:51
W20,2016-07-06,12:04:53
W20,2016-07-06,12:04:53
W20,2016-07-06,12:05:27
W20,2016-07-06,12:05:27
W20,2016-07-06,12:05:36
W20,2016-07-06,12:05:36
W20,2016-07-06,12:05:38
W20,2016-07-06,12:05:38
W20,2016-07-06,12:06:02
W20,2016-07-06,12:06:02
W20,2016-07-06,12:08:47
W20,2016-07-06,12:08:47
W20,2016-07-06,12:08:53
W20,2016-07-06,12:08:53
W20,2016-07-06,12:09:34
W20,2016-07-06,12:09:34
W20,2016-07-06,12:09:35
W20,2016-07-06,12:09:35
W20,2016-07-06,12:10:03
W20,2016-07-06,12:10:03
W20,2016-07-06,12:10:07
W20,2016-07-06,12:10:07
W20,2016-07-06,12:13:02
W20,2016-07-06,12:13:02
W20,2016-07-06,12:13:32
W20,2016-07-06,12:13:32
W20,2016-07-06,12:14:09
W20,2016-07-06,12:14:09
W20,2016-07-06,12:14:11
W20,2016-07-06,12:14:11
W20,2016-07-06,12:14:22
W20,2016-07-06,12:14:22
W20,2016-07-06,12:14:28
W20,2016-07-06,12:14:28
W20,2016-07-06,12:14:40
W20,2016-07-06,12:14:40
W20,2016-07-06,12:14:46
W20,2016-07-06,12:14:46
W20,2016-07-06,12:15:00
W20,2016-07-06,12:15:00
W20,2016-07-06,12:15:27
W20,2016-07-06,12:15:27
W20,2016-07-06,12:15:56
W20,2016-07-06,12:15:56
W20,2016-07-06,12:16:04
W20,2016-07-06,12:16:04
W20,2016-07-06,12:16:04
W20,2016-07-06,12:16:04
W20,2016-07-06,12:16:04
W20,2016-07-06,12:16:04
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:05
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:06
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:07
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:08
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:09
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:10
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:11
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:12
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:13
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:14
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:15
W20,2016-07-06,12:16:16
W20,2016-07-06,12:16:16
W20,2016-07-06,12:16:26
W20,2016-07-06,12:16:26
W20,2016-07-06,12:16:29
W20,2016-07-06,12:16:29
W20,2016-07-06,12:16:54
W20,2016-07-06,12:16:54
W20,2016-07-06,12:17:00
W20,2016-07-06,12:17:00
W20,2016-07-06,12:18:37
W20,2016-07-06,12:18:37
W20,2016-07-06,12:18:39
W20,2016-07-06,12:18:39
W20,2016-07-06,12:18:50
W20,2016-07-06,12:18:50
W20,2016-07-06,12:19:01
W20,2016-07-06,12:19:01
W20,2016-07-06,12:19:03
W20,2016-07-06,12:19:03
W20,2016-07-06,12:19:04
W20,2016-07-06,12:19:04
W20,2016-07-06,12:19:06
W20,2016-07-06,12:19:06
W20,2016-07-06,12:19:27
W20,2016-07-06,12:19:27
W20,2016-07-06,12:19:32
W20,2016-07-06,12:19:32
W20,2016-07-06,12:19:52
W20,2016-07-06,12:19:52
W20,2016-07-06,12:20:09
W20,2016-07-06,12:20:09
W20,2016-07-06,12:21:00
W20,2016-07-06,12:21:00
W20,2016-07-06,12:21:04
W20,2016-07-06,12:21:04
W20,2016-07-06,12:21:07
W20,2016-07-06,12:21:07
W20,2016-07-06,12:21:08
W20,2016-07-06,12:21:08
W20,2016-07-06,12:21:21
W20,2016-07-06,12:21:21
W20,2016-07-06,12:21:24
W20,2016-07-06,12:21:24
W20,2016-07-06,12:21:54
W20,2016-07-06,12:21:54
W20,2016-07-06,12:22:52
W20,2016-07-06,12:22:52
W20,2016-07-06,12:23:00
W20,2016-07-06,12:23:00
W20,2016-07-06,12:23:07
W20,2016-07-06,12:23:07
W20,2016-07-06,12:23:08
W20,2016-07-06,12:23:08
W20,2016-07-06,12:23:11
W20,2016-07-06,12:23:11
W20,2016-07-06,12:23:14
W20,2016-07-06,12:23:14
W20,2016-07-06,12:23:38
W20,2016-07-06,12:23:38
W20,2016-07-06,12:23:39
W20,2016-07-06,12:23:39
W20,2016-07-06,12:24:01
W20,2016-07-06,12:24:01
W20,2016-07-06,12:24:15
W20,2016-07-06,12:24:15
W20,2016-07-06,12:24:17
W20,2016-07-06,12:24:17
W20,2016-07-06,12:24:19
W20,2016-07-06,12:24:19
W20,2016-07-06,12:24:31
W20,2016-07-06,12:24:31
W20,2016-07-06,12:24:39
W20,2016-07-06,12:24:39
W20,2016-07-06,12:24:40
W20,2016-07-06,12:24:40
W20,2016-07-06,12:24:46
W20,2016-07-06,12:24:46
W20,2016-07-06,12:24:52
W20,2016-07-06,12:24:52
W20,2016-07-06,12:24:55
W20,2016-07-06,12:24:55
W20,2016-07-06,12:26:03
W20,2016-07-06,12:26:03
W20,2016-07-06,12:26:06
W20,2016-07-06,12:26:06
W20,2016-07-06,12:26:24
W20,2016-07-06,12:26:24
W20,2016-07-06,12:26:25
W20,2016-07-06,12:26:25
W20,2016-07-06,12:26:35
W20,2016-07-06,12:26:35
W20,2016-07-06,12:26:45
W20,2016-07-06,12:26:45
W20,2016-07-06,12:27:13
W20,2016-07-06,12:27:13
W20,2016-07-06,12:27:16
W20,2016-07-06,12:27:16
W20,2016-07-06,12:27:17
